"variable","base_var","always_zero","nonzero_steps","total_steps","proportion_nonzero","filename","type","dataset","h","w"
"NASDAQCOM_lag53","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag54","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag55","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag56","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag57","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag58","NASDAQCOM",FALSE,8,26,0.307692307692308,"nowcast_full_w105.RData","nowcast","full",NA,105
"NASDAQCOM_lag59","NASDAQCOM",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag0","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag1","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag2","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag3","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag4","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag5","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag6","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag7","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag8","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag9","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag10","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag11","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag12","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag13","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag14","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag15","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag16","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag17","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag18","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag19","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag20","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag21","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag22","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag23","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag24","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag25","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag26","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag27","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag28","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag29","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag30","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag31","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag32","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag33","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag34","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag35","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag36","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag37","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag38","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag39","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag40","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag41","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag42","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag43","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag44","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag45","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag46","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag47","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag48","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag49","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag50","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag51","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag52","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag53","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag54","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag55","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag56","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag57","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag58","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"VIXCLS_lag59","VIXCLS",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag0","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag1","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag2","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag3","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag4","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag5","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag6","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag7","DJIA",FALSE,7,26,0.269230769230769,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag8","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag9","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag10","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag11","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag12","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag13","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag14","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag15","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag16","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag17","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag18","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag19","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag20","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag21","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag22","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag23","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag24","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag25","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag26","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag27","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag28","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag29","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag30","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag31","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag32","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag33","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag34","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag35","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag36","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag37","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag38","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag39","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag40","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag41","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag42","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag43","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag44","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag45","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag46","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag47","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag48","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag49","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag50","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag51","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag52","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag53","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag54","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag55","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag56","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag57","DJIA",FALSE,7,26,0.269230769230769,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag58","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"DJIA_lag59","DJIA",FALSE,5,26,0.192307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag0","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag1","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag2","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag3","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag4","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag5","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag6","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag7","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag8","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag9","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag10","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag11","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag12","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag13","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag14","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag15","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag16","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag17","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag18","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag19","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag20","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag21","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag22","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag23","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag24","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag25","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag26","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag27","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag28","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag29","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag30","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag31","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag32","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag33","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag34","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag35","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag36","EPU",FALSE,18,26,0.692307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag37","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag38","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag39","EPU",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag40","EPU",FALSE,18,26,0.692307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag41","EPU",FALSE,18,26,0.692307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag42","EPU",FALSE,18,26,0.692307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag43","EPU",FALSE,20,26,0.769230769230769,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag44","EPU",FALSE,18,26,0.692307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag45","EPU",FALSE,20,26,0.769230769230769,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag46","EPU",FALSE,20,26,0.769230769230769,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag47","EPU",FALSE,20,26,0.769230769230769,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag48","EPU",FALSE,20,26,0.769230769230769,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag49","EPU",FALSE,20,26,0.769230769230769,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag50","EPU",FALSE,18,26,0.692307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag51","EPU",FALSE,18,26,0.692307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag52","EPU",FALSE,18,26,0.692307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag53","EPU",FALSE,18,26,0.692307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag54","EPU",FALSE,18,26,0.692307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag55","EPU",FALSE,18,26,0.692307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag56","EPU",FALSE,18,26,0.692307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag57","EPU",FALSE,18,26,0.692307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag58","EPU",FALSE,18,26,0.692307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"EPU_lag59","EPU",FALSE,18,26,0.692307692307692,"nowcast_full_w105.RData","nowcast","full",NA,105
"NFCI_wlag0","NFCI",FALSE,23,26,0.884615384615385,"nowcast_full_w105.RData","nowcast","full",NA,105
"NFCI_wlag1","NFCI",FALSE,23,26,0.884615384615385,"nowcast_full_w105.RData","nowcast","full",NA,105
"NFCI_wlag2","NFCI",FALSE,23,26,0.884615384615385,"nowcast_full_w105.RData","nowcast","full",NA,105
"NFCI_wlag3","NFCI",FALSE,23,26,0.884615384615385,"nowcast_full_w105.RData","nowcast","full",NA,105
"NFCI_wlag4","NFCI",FALSE,22,26,0.846153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"NFCI_wlag5","NFCI",FALSE,22,26,0.846153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"NFCI_wlag6","NFCI",FALSE,22,26,0.846153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"NFCI_wlag7","NFCI",FALSE,22,26,0.846153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"NFCI_wlag8","NFCI",FALSE,22,26,0.846153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"NFCI_wlag9","NFCI",FALSE,22,26,0.846153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"NFCI_wlag10","NFCI",FALSE,22,26,0.846153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"NFCI_wlag11","NFCI",FALSE,22,26,0.846153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"CCSA_wlag0","CCSA",FALSE,16,26,0.615384615384615,"nowcast_full_w105.RData","nowcast","full",NA,105
"CCSA_wlag1","CCSA",FALSE,16,26,0.615384615384615,"nowcast_full_w105.RData","nowcast","full",NA,105
"CCSA_wlag2","CCSA",FALSE,16,26,0.615384615384615,"nowcast_full_w105.RData","nowcast","full",NA,105
"CCSA_wlag3","CCSA",FALSE,16,26,0.615384615384615,"nowcast_full_w105.RData","nowcast","full",NA,105
"CCSA_wlag4","CCSA",FALSE,16,26,0.615384615384615,"nowcast_full_w105.RData","nowcast","full",NA,105
"CCSA_wlag5","CCSA",FALSE,16,26,0.615384615384615,"nowcast_full_w105.RData","nowcast","full",NA,105
"CCSA_wlag6","CCSA",FALSE,16,26,0.615384615384615,"nowcast_full_w105.RData","nowcast","full",NA,105
"CCSA_wlag7","CCSA",FALSE,20,26,0.769230769230769,"nowcast_full_w105.RData","nowcast","full",NA,105
"CCSA_wlag8","CCSA",FALSE,16,26,0.615384615384615,"nowcast_full_w105.RData","nowcast","full",NA,105
"CCSA_wlag9","CCSA",FALSE,20,26,0.769230769230769,"nowcast_full_w105.RData","nowcast","full",NA,105
"CCSA_wlag10","CCSA",FALSE,16,26,0.615384615384615,"nowcast_full_w105.RData","nowcast","full",NA,105
"CCSA_wlag11","CCSA",FALSE,19,26,0.730769230769231,"nowcast_full_w105.RData","nowcast","full",NA,105
"ICSA_wlag0","ICSA",FALSE,15,26,0.576923076923077,"nowcast_full_w105.RData","nowcast","full",NA,105
"ICSA_wlag1","ICSA",FALSE,15,26,0.576923076923077,"nowcast_full_w105.RData","nowcast","full",NA,105
"ICSA_wlag2","ICSA",FALSE,15,26,0.576923076923077,"nowcast_full_w105.RData","nowcast","full",NA,105
"ICSA_wlag3","ICSA",FALSE,15,26,0.576923076923077,"nowcast_full_w105.RData","nowcast","full",NA,105
"ICSA_wlag4","ICSA",FALSE,15,26,0.576923076923077,"nowcast_full_w105.RData","nowcast","full",NA,105
"ICSA_wlag5","ICSA",FALSE,17,26,0.653846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
"ICSA_wlag6","ICSA",FALSE,15,26,0.576923076923077,"nowcast_full_w105.RData","nowcast","full",NA,105
"ICSA_wlag7","ICSA",FALSE,15,26,0.576923076923077,"nowcast_full_w105.RData","nowcast","full",NA,105
"ICSA_wlag8","ICSA",FALSE,15,26,0.576923076923077,"nowcast_full_w105.RData","nowcast","full",NA,105
"ICSA_wlag9","ICSA",FALSE,15,26,0.576923076923077,"nowcast_full_w105.RData","nowcast","full",NA,105
"ICSA_wlag10","ICSA",FALSE,15,26,0.576923076923077,"nowcast_full_w105.RData","nowcast","full",NA,105
"ICSA_wlag11","ICSA",FALSE,15,26,0.576923076923077,"nowcast_full_w105.RData","nowcast","full",NA,105
"RPI_mlag0","RPI",FALSE,2,26,0.0769230769230769,"nowcast_full_w105.RData","nowcast","full",NA,105
"RPI_mlag1","RPI",FALSE,2,26,0.0769230769230769,"nowcast_full_w105.RData","nowcast","full",NA,105
"RPI_mlag2","RPI",FALSE,2,26,0.0769230769230769,"nowcast_full_w105.RData","nowcast","full",NA,105
"CMRMTSPL_mlag0","CMRMTSPL",FALSE,6,26,0.230769230769231,"nowcast_full_w105.RData","nowcast","full",NA,105
"CMRMTSPL_mlag1","CMRMTSPL",FALSE,6,26,0.230769230769231,"nowcast_full_w105.RData","nowcast","full",NA,105
"CMRMTSPL_mlag2","CMRMTSPL",FALSE,12,26,0.461538461538462,"nowcast_full_w105.RData","nowcast","full",NA,105
"AMTMNO_mlag0","AMTMNO",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"AMTMNO_mlag1","AMTMNO",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"AMTMNO_mlag2","AMTMNO",FALSE,9,26,0.346153846153846,"nowcast_full_w105.RData","nowcast","full",NA,105
"TCU_mlag0","TCU",FALSE,7,26,0.269230769230769,"nowcast_full_w105.RData","nowcast","full",NA,105
"TCU_mlag1","TCU",FALSE,7,26,0.269230769230769,"nowcast_full_w105.RData","nowcast","full",NA,105
"TCU_mlag2","TCU",FALSE,7,26,0.269230769230769,"nowcast_full_w105.RData","nowcast","full",NA,105
"CPIAUCSL_mlag0","CPIAUCSL",FALSE,4,26,0.153846153846154,"nowcast_full_w105.RData","nowcast","full",NA,105
